date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2025-03-13,nasdaq,2929,697,2107,234,597,58,202,219,922,229,1467,5,142,17.63,18.19,19.29,29.66,14.52,21.08,25.66,3.99,49.27
2025-03-13,r2000,1890,339,1516,160,549,19,126,64,496,80,888,3,105,13.21,14.45,16.05,30.72,12.85,29.16,28.23,2.4,40.22
2025-03-13,scan,35,15,20,10,11,2,0,6,0,11,0,0,0,94.29,100.0,100.0,100.0,97.14,0.0,100.0,0.0,0.0
2025-03-13,sp500,500,125,375,56,192,4,22,0,48,19,157,0,24,17.0,23.45,26.65,36.87,25.05,34.87,35.67,1.2,28.26
2025-03-14,all,4070,3153,784,1006,267,341,41,249,1082,292,1741,18,41,24.1,21.89,23.7,34.33,15.58,21.03,30.2,4.1,44.66
2025-03-14,nasdaq,2931,2141,667,615,205,270,35,234,908,252,1354,14,39,23.95,21.02,22.52,33.16,14.58,17.9,28.29,4.87,48.94
2025-03-14,r2000,1890,1575,275,557,127,169,21,67,461,105,785,6,15,20.94,18.38,20.8,34.96,12.48,24.8,31.88,3.0,40.33
2025-03-14,scan,59,53,6,22,3,9,0,9,1,22,0,0,0,81.36,100.0,100.0,100.0,86.44,0.0,100.0,0.0,0.0
2025-03-14,sp500,500,454,46,187,17,27,0,0,38,22,125,2,1,27.2,30.46,32.46,42.08,25.05,30.06,39.88,2.2,27.86
2025-03-17,all,4070,2865,1061,979,344,260,58,261,1044,333,1573,31,32,31.59,25.33,26.28,36.99,16.7,18.51,32.07,4.91,44.51
2025-03-17,nasdaq,2931,1951,852,597,236,213,52,243,884,296,1228,20,30,30.92,24.35,24.9,35.34,15.61,15.7,29.87,5.49,48.94
2025-03-17,r2000,1890,1361,488,543,191,131,26,78,448,106,725,14,8,27.17,20.56,22.87,37.61,13.33,22.13,33.73,3.81,40.33
2025-03-17,scan,73,62,11,31,6,9,1,12,1,27,0,6,0,82.19,98.63,100.0,100.0,84.93,0.0,100.0,0.0,0.0
2025-03-17,sp500,500,459,40,164,22,16,2,1,25,18,97,6,0,40.6,36.27,38.08,47.49,26.65,25.05,43.89,3.61,27.45
2025-03-18,all,4070,1341,2572,471,687,63,158,254,1056,320,1632,16,52,29.9,23.66,25.01,35.34,17.39,19.52,30.76,4.54,45.17
2025-03-18,nasdaq,2931,946,1853,316,457,55,138,236,885,278,1285,14,47,29.05,22.58,23.44,34.06,16.2,16.25,29.02,5.05,49.69
2025-03-18,r2000,1890,628,1201,260,406,34,83,76,466,108,741,6,19,27.01,19.77,22.01,35.6,14.23,23.49,32.1,3.43,40.98
2025-03-18,scan,61,15,43,10,15,1,1,8,1,20,0,1,0,86.89,96.72,100.0,100.0,91.8,0.0,100.0,0.0,0.0
2025-03-18,sp500,500,154,345,52,94,0,5,1,27,24,110,2,1,35.8,33.87,36.27,45.09,27.05,27.25,41.28,3.81,27.66
2025-03-19,all,4070,2809,1115,902,363,216,41,263,997,358,1516,18,24,39.08,27.03,28.08,37.39,18.29,17.47,32.19,5.19,45.15
2025-03-19,nasdaq,2931,1971,828,577,235,172,36,245,841,309,1212,13,19,38.8,25.78,26.74,35.97,17.14,14.34,30.19,5.82,49.65
2025-03-19,r2000,1890,1405,443,511,190,96,16,81,433,121,689,7,10,37.82,23.44,25.0,37.66,15.25,21.53,33.46,4.14,40.87
2025-03-19,scan,73,60,13,21,4,7,0,10,0,22,0,0,0,87.67,98.63,100.0,100.0,78.08,0.0,100.0,0.0,0.0
2025-03-19,sp500,500,375,124,132,45,18,1,1,25,25,91,3,0,41.4,36.87,39.88,47.7,27.66,24.65,44.09,3.61,27.66
2025-03-20,all,4070,1417,2487,431,620,71,104,272,966,311,1624,19,31,37.84,26.33,27.32,36.56,19.11,17.65,31.78,4.78,45.79
2025-03-20,nasdaq,2931,1002,1787,276,417,59,90,250,813,270,1284,9,26,37.35,25.19,25.83,35.02,17.87,14.75,29.75,5.31,50.2
2025-03-20,r2000,1890,597,1235,228,339,33,54,90,419,110,742,7,14,35.59,22.86,24.79,37.01,15.94,21.58,33.02,3.92,41.47
2025-03-20,scan,68,23,44,12,18,2,5,12,0,21,0,2,0,91.18,98.53,100.0,100.0,82.35,0.0,100.0,0.0,0.0
2025-03-20,sp500,500,181,314,52,86,2,4,1,25,19,108,9,0,41.4,35.27,37.68,46.49,29.06,25.45,43.29,3.21,28.06
2025-03-21,all,4070,1524,2377,866,1614,134,142,281,963,326,1554,12,67,35.81,25.21,25.99,35.55,19.16,18.2,30.87,4.67,46.26
2025-03-21,nasdaq,2931,1203,1580,621,907,119,106,260,804,280,1224,10,53,37.41,24.97,25.05,34.37,18.24,15.15,28.94,5.45,50.46
2025-03-21,r2000,1890,644,1177,457,957,63,76,91,423,117,714,7,32,31.45,20.78,22.81,35.82,15.99,22.13,32.04,3.71,42.13
2025-03-21,scan,63,29,31,22,28,3,0,12,0,17,0,0,0,90.48,98.41,100.0,100.0,90.48,0.0,100.0,0.0,0.0
2025-03-21,sp500,500,151,348,141,328,4,8,2,26,21,104,2,5,34.0,31.86,33.47,44.09,27.45,26.65,42.08,2.0,29.26
2025-03-24,all,4072,2907,1027,877,324,179,35,293,901,381,1298,16,32,51.86,30.9,30.6,39.25,20.22,14.8,33.72,5.48,46.0
2025-03-24,nasdaq,2933,1944,865,548,265,155,33,270,773,329,1056,12,32,51.06,29.68,29.14,36.99,19.21,12.81,30.95,6.0,50.24
2025-03-24,r2000,1890,1541,312,497,118,78,8,87,380,141,558,8,9,51.72,27.49,28.52,40.38,17.22,18.15,35.53,4.74,41.58
2025-03-24,scan,72,60,12,24,6,3,0,16,0,25,0,2,0,86.11,100.0,100.0,100.0,91.67,0.0,100.0,0.0,0.0
2025-03-24,sp500,500,424,75,133,26,11,0,6,17,22,65,2,0,55.0,40.08,39.48,50.9,29.06,19.84,47.29,3.61,29.26
2025-03-25,all,4073,1285,2653,386,651,72,152,289,918,321,1471,16,71,46.77,28.38,28.55,38.0,19.85,15.55,32.73,5.24,46.48
2025-03-25,nasdaq,2934,916,1897,274,445,64,137,266,790,287,1184,10,60,45.56,27.48,27.16,36.15,19.03,13.17,30.43,5.71,50.69
2025-03-25,r2000,1890,499,1357,191,356,28,87,86,394,114,680,7,28,44.47,23.92,24.84,38.29,17.22,19.83,33.77,4.47,41.94
2025-03-25,scan,62,27,35,11,10,0,0,11,0,21,0,0,0,91.94,100.0,100.0,100.0,95.16,0.0,100.0,0.0,0.0
2025-03-25,sp500,500,221,277,47,69,2,2,5,17,19,66,4,4,56.2,38.68,40.08,50.5,28.26,19.64,46.69,3.81,29.86
2025-03-26,all,4073,1440,2462,321,499,59,220,318,835,284,1643,15,91,43.99,26.66,26.95,36.95,19.9,16.32,31.85,5.06,46.77
2025-03-26,nasdaq,2934,934,1847,237,368,53,193,284,740,245,1339,7,81,42.11,24.99,25.17,35.07,18.75,13.89,29.53,5.52,51.06
2025-03-26,r2000,1890,695,1143,141,243,20,103,100,330,99,747,4,42,42.93,23.39,23.61,37.49,17.11,20.2,33.26,4.19,42.35
2025-03-26,scan,69,19,50,2,12,1,5,24,0,21,0,0,0,91.3,94.2,100.0,100.0,95.65,0.0,100.0,0.0,0.0
2025-03-26,sp500,500,249,249,46,48,2,22,8,16,19,81,6,0,56.2,39.28,41.88,49.9,29.86,20.04,46.09,3.81,30.06
2025-03-27,all,4075,1829,2090,464,399,118,114,328,826,285,1631,26,64,44.58,27.74,27.27,36.1,19.84,17.04,31.13,4.93,46.9
2025-03-27,nasdaq,2936,1314,1487,341,292,97,84,296,732,246,1319,14,57,42.83,26.18,26.03,34.56,18.6,14.29,29.17,5.37,51.17
2025-03-27,r2000,1890,925,917,254,173,61,57,105,320,100,729,9,19,45.79,25.13,24.09,36.73,17.38,20.74,32.55,4.14,42.57
2025-03-27,scan,67,37,30,9,6,1,1,26,0,21,0,0,0,95.52,95.52,100.0,100.0,98.51,0.0,100.0,0.0,0.0
2025-03-27,sp500,500,203,294,39,51,0,10,7,19,20,97,11,1,50.6,39.48,39.28,47.49,30.46,22.44,43.69,3.81,30.06
2025-03-28,all,4076,660,3304,219,765,40,375,263,975,257,1741,19,216,31.58,22.68,22.34,31.94,19.18,20.07,28.16,3.73,48.03
2025-03-28,nasdaq,2937,463,2372,158,520,33,303,237,844,211,1398,11,172,30.33,21.19,20.78,30.37,18.04,17.35,26.09,4.27,52.28
2025-03-28,r2000,1890,273,1585,103,401,21,188,86,396,94,765,12,94,31.02,19.89,19.71,32.12,16.78,24.12,29.23,2.83,43.82
2025-03-28,scan,50,10,39,3,14,0,1,14,0,17,0,0,0,96.0,96.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-03-28,sp500,500,85,415,23,96,1,29,5,31,21,117,4,12,36.4,33.87,33.87,42.69,29.46,26.45,39.88,2.81,30.86
2025-03-31,all,4078,1539,2381,805,1007,59,281,241,1049,246,1848,38,293,30.71,21.52,21.15,31.38,18.61,20.53,27.51,3.79,48.17
2025-03-31,nasdaq,2939,891,1911,417,767,45,262,216,919,195,1488,15,265,26.56,18.55,18.59,29.23,17.2,18.3,24.95,4.2,52.56
2025-03-31,r2000,1890,703,1135,379,586,30,154,82,433,88,815,9,131,30.7,19.79,18.75,31.33,16.41,24.88,28.31,2.89,43.93
2025-03-31,scan,45,23,21,15,12,1,2,10,0,10,0,0,0,93.33,97.78,100.0,100.0,97.78,0.0,100.0,0.0,0.0
2025-03-31,sp500,500,381,117,263,72,2,1,5,31,29,116,21,6,50.2,38.88,38.48,44.89,30.66,24.25,41.28,3.61,30.86
2025-04-01,all,4079,1995,1917,530,656,87,163,224,1103,241,1850,19,182,32.48,22.64,21.72,31.82,17.96,20.03,27.99,3.78,48.2
2025-04-01,nasdaq,2939,1314,1484,356,513,76,146,202,966,193,1501,13,166,27.79,19.24,18.7,29.44,16.16,17.92,25.22,4.2,52.66
2025-04-01,r2000,1891,960,865,305,353,36,86,73,458,91,837,9,86,33.19,21.6,20.03,32.3,16.09,24.33,29.07,3.1,43.49
2025-04-01,scan,38,27,11,7,3,0,0,7,0,8,0,0,0,92.11,97.37,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-04-01,sp500,500,309,190,49,46,3,2,5,30,21,103,3,3,51.6,39.28,39.88,45.29,30.86,23.65,41.68,3.61,31.06
2025-04-02,all,4082,2806,1102,727,283,204,40,207,1108,267,1665,20,51,40.4,25.99,24.66,33.36,18.24,18.81,29.28,4.02,47.89
2025-04-02,nasdaq,2942,1959,825,526,202,164,36,186,981,205,1390,9,46,34.63,22.35,21.45,30.74,16.29,17.08,26.17,4.53,52.23
2025-04-02,r2000,1891,1417,415,411,136,94,18,68,451,103,708,7,15,42.7,25.31,23.71,33.88,16.57,22.81,30.54,3.21,43.44
2025-04-02,scan,57,47,9,14,6,7,0,12,0,17,0,1,0,92.98,98.25,100.0,100.0,94.74,0.0,100.0,0.0,0.0
2025-04-02,sp500,500,395,105,60,19,11,0,4,27,28,83,9,0,62.2,43.49,41.28,49.3,30.66,20.44,44.89,4.41,30.26
2025-04-03,all,4084,484,3525,260,1971,39,1455,195,1356,186,2351,22,599,17.99,17.0,16.63,24.97,16.35,25.88,22.28,2.64,49.2
2025-04-03,nasdaq,2943,357,2516,156,1210,31,866,174,1139,150,1817,8,391,17.07,15.93,15.11,23.26,14.45,23.02,20.32,2.92,53.74
2025-04-03,r2000,1892,132,1742,90,1126,11,869,55,596,56,1117,3,348,14.87,13.93,13.69,23.41,14.44,31.95,21.5,1.74,44.8
2025-04-03,scan,30,5,25,5,17,1,3,8,1,7,0,1,0,86.67,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-04-03,sp500,500,89,410,79,353,7,269,10,51,21,196,16,77,28.8,29.46,30.66,36.87,30.46,32.06,33.67,3.21,31.06
2025-04-04,all,4086,496,3500,325,2569,65,1389,148,1533,125,2708,1,774,8.46,8.84,9.26,17.25,12.17,32.44,15.57,1.61,50.39
2025-04-04,nasdaq,2945,403,2456,239,1607,49,851,138,1261,111,2058,1,537,9.7,9.51,9.46,17.62,11.4,27.58,15.65,1.93,54.83
2025-04-04,r2000,1892,241,1629,201,1351,32,663,41,675,34,1261,1,369,6.93,7.54,7.57,15.72,9.96,38.65,14.53,0.98,45.84
2025-04-04,scan,12,0,12,0,12,0,3,2,0,3,0,0,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-04-04,sp500,500,13,487,13,480,2,329,2,65,9,264,0,119,5.4,8.22,11.22,23.05,20.64,44.29,21.84,1.2,32.67
2025-04-07,all,4087,1292,2693,891,1967,125,269,139,1599,111,2855,1,392,7.37,7.73,7.74,15.41,8.83,33.63,14.15,1.22,51.01
2025-04-07,nasdaq,2946,1013,1840,634,1170,105,178,130,1297,104,2138,1,262,9.15,9.1,8.97,16.24,8.73,28.35,14.67,1.53,55.45
2025-04-07,r2000,1892,554,1295,430,1114,57,170,41,704,32,1350,1,176,5.71,5.95,5.91,14.04,7.14,40.07,13.01,0.87,46.05
2025-04-07,scan,7,4,3,4,3,0,0,4,0,2,0,0,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-04-07,sp500,500,174,325,171,319,12,9,2,73,2,281,0,44,2.4,5.21,6.61,19.84,14.03,45.89,19.24,0.6,34.27
2025-04-08,all,4088,745,3234,433,2057,55,297,118,1747,100,2973,2,434,5.95,6.54,6.81,13.71,6.49,34.84,12.69,0.93,51.54
2025-04-08,nasdaq,2947,577,2269,293,1250,46,229,110,1409,94,2209,2,270,7.44,7.96,8.13,14.42,7.06,29.84,13.13,1.2,55.82
2025-04-08,r2000,1892,283,1579,213,1109,22,158,36,761,27,1417,1,231,3.92,4.56,4.58,12.3,4.79,41.29,11.32,0.82,46.57
2025-04-08,scan,9,4,4,4,3,3,0,5,0,3,0,0,0,88.89,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-04-08,sp500,500,73,427,67,398,4,18,1,87,2,296,0,52,2.2,4.01,5.81,18.64,7.41,46.49,18.44,0.2,34.87
2025-04-09,all,4090,3645,363,2787,184,1841,29,139,1456,129,2377,4,39,17.1,13.02,12.11,20.93,6.39,28.09,19.21,1.68,51.01
2025-04-09,nasdaq,2949,2529,339,1751,164,1161,28,124,1239,116,1854,3,38,18.36,13.95,12.63,20.74,6.92,23.97,18.61,2.08,55.34
2025-04-09,r2000,1892,1810,70,1568,52,1016,5,44,592,47,1077,4,5,15.77,11.52,10.55,19.73,4.9,34.42,18.33,1.31,45.95
2025-04-09,scan,37,34,3,33,3,20,0,6,0,9,0,0,0,89.19,97.3,100.0,100.0,78.38,0.0,100.0,0.0,0.0
2025-04-09,sp500,500,492,8,482,8,361,0,3,40,5,188,0,0,20.0,14.23,15.23,31.66,7.21,33.67,30.46,1.2,34.67
2025-04-10,all,4090,637,3351,283,1657,49,111,125,1667,154,2549,6,44,11.57,10.61,10.19,17.29,6.24,31.46,15.79,1.45,51.29
2025-04-10,nasdaq,2949,527,2325,204,976,45,77,111,1378,131,1948,5,37,13.1,11.72,10.79,17.87,6.68,26.82,15.91,1.9,55.38
2025-04-10,r2000,1892,155,1716,84,914,14,66,41,699,56,1206,4,21,9.26,8.54,7.77,14.74,4.74,38.93,13.65,0.98,46.44
2025-04-10,scan,39,24,15,19,12,0,0,6,0,14,0,1,0,79.49,92.31,100.0,100.0,79.49,0.0,100.0,0.0,0.0
2025-04-10,sp500,500,72,427,60,348,0,9,3,70,9,211,0,1,10.4,11.4,14.23,26.65,7.21,38.08,25.65,1.0,35.27
2025-04-11,all,4094,2800,1168,952,422,241,49,145,1564,186,2331,10,43,17.47,14.56,12.92,19.15,7.03,29.83,17.24,1.86,51.06
2025-04-11,nasdaq,2953,1926,915,591,285,201,41,130,1299,157,1793,9,38,18.8,15.02,12.96,19.4,7.43,25.5,17.07,2.26,55.16
2025-04-11,r2000,1892,1278,580,427,239,115,20,50,647,72,1093,5,13,14.44,11.98,10.59,16.8,5.37,37.36,15.06,1.63,45.95
2025-04-11,scan,61,60,1,27,1,6,0,6,0,14,0,1,0,85.25,98.36,100.0,100.0,70.49,0.0,100.0,0.0,0.0
2025-04-11,sp500,500,433,65,210,38,11,2,5,56,10,195,0,0,21.2,19.4,18.64,29.26,8.82,35.07,28.26,1.0,35.67
2025-04-14,all,4095,2869,1090,918,265,224,60,172,1441,227,2169,16,25,22.7,18.05,15.84,20.72,8.12,27.88,18.46,2.23,51.44
2025-04-14,nasdaq,2954,1978,847,614,197,203,49,153,1197,203,1648,12,25,23.95,18.48,16.1,20.66,8.32,23.78,18.16,2.44,55.62
2025-04-14,r2000,1892,1346,500,492,138,97,31,58,605,86,1040,8,8,18.15,14.25,12.39,18.42,6.22,35.16,16.25,2.07,46.52
2025-04-14,scan,88,78,10,22,3,3,0,13,0,21,0,1,0,87.5,100.0,100.0,100.0,69.32,0.0,100.0,0.0,0.0
2025-04-14,sp500,500,427,72,112,16,6,0,7,52,7,178,2,0,30.8,26.6,24.45,32.06,12.02,32.67,29.86,2.2,35.27
2025-04-15,all,4095,2042,1899,489,356,113,74,194,1390,219,2138,12,36,23.91,18.77,16.56,21.31,9.24,26.95,18.97,2.3,51.77
2025-04-15,nasdaq,2954,1509,1310,351,248,100,61,172,1149,194,1624,9,33,25.66,19.54,16.99,21.08,9.36,23.3,18.45,2.59,55.65
2025-04-15,r2000,1892,1017,829,255,165,48,41,72,576,84,1003,8,11,19.15,15.62,13.24,19.55,7.18,33.59,17.34,2.12,46.96
2025-04-15,scan,85,47,38,10,7,3,1,18,0,19,0,0,0,87.06,96.47,100.0,100.0,76.47,0.0,100.0,0.0,0.0
2025-04-15,sp500,500,207,291,35,45,3,3,9,53,8,184,1,1,29.6,24.4,24.65,31.66,14.43,31.46,29.86,1.8,36.87
2025-04-16,all,4096,1157,2792,384,575,79,173,195,1410,233,2116,12,78,22.06,17.64,15.45,20.32,9.65,27.55,18.11,2.2,52.13
2025-04-16,nasdaq,2955,871,1952,280,404,70,147,174,1155,207,1605,10,64,24.33,18.94,15.97,20.46,9.9,23.72,17.82,2.62,55.83
2025-04-16,r2000,1892,585,1267,211,248,38,73,74,597,87,977,5,34,18.52,14.83,12.76,18.41,7.6,34.29,16.36,1.96,47.39
2025-04-16,scan,69,20,48,11,11,1,0,15,0,15,0,1,0,82.61,95.65,100.0,100.0,84.06,0.0,100.0,0.0,0.0
2025-04-16,sp500,500,64,435,20,105,0,18,7,57,6,191,0,2,21.0,20.0,20.64,29.46,14.63,33.07,28.26,1.2,37.47
2025-04-17,all,4096,2735,1184,619,276,193,45,208,1354,236,2084,11,30,27.41,20.7,17.17,21.63,10.38,26.11,18.97,2.64,52.29
2025-04-17,nasdaq,2955,1846,951,415,199,156,33,186,1107,212,1572,9,26,29.76,21.74,17.58,21.54,10.55,22.63,18.55,2.95,55.87
2025-04-17,r2000,1892,1365,470,337,127,113,20,76,568,82,967,6,10,24.23,17.74,14.46,19.92,7.97,32.39,17.61,2.23,47.77
2025-04-17,scan,74,65,8,18,2,1,0,16,0,15,0,2,0,82.43,97.3,100.0,100.0,83.78,0.0,100.0,0.0,0.0
2025-04-17,sp500,500,376,123,88,36,6,5,9,55,6,197,1,1,27.4,25.0,23.85,31.66,16.23,31.06,29.06,2.61,37.27
2025-04-21,all,4099,915,3058,302,644,118,246,170,1524,276,1978,14,76,22.61,17.24,14.59,18.85,10.73,28.18,16.77,2.04,53.01
2025-04-21,nasdaq,2958,806,2033,265,383,112,180,155,1220,245,1477,12,60,26.18,19.31,15.85,19.29,11.06,24.31,16.84,2.41,56.45
2025-04-21,r2000,1892,386,1466,151,341,60,122,62,663,108,919,6,34,19.74,14.88,12.32,17.11,8.44,34.51,15.27,1.74,48.48
2025-04-21,scan,53,6,47,3,15,0,0,8,0,17,0,1,0,90.57,98.11,100.0,100.0,98.11,0.0,100.0,0.0,0.0
2025-04-21,sp500,500,33,467,9,112,0,30,5,75,6,206,1,4,14.4,13.8,15.23,26.25,15.43,35.47,24.45,1.8,38.28
2025-04-22,all,4102,3425,542,878,173,420,35,192,1396,333,1563,16,15,38.72,24.4,20.39,22.24,11.47,24.5,19.48,2.69,53.32
2025-04-22,nasdaq,2961,2342,491,575,150,317,30,174,1135,291,1227,12,14,41.27,26.46,21.64,22.54,11.92,20.81,19.42,3.02,56.74
2025-04-22,r2000,1893,1705,161,484,69,228,8,69,581,133,686,11,3,38.62,22.55,18.37,21.12,9.24,30.27,18.53,2.5,48.7
2025-04-22,scan,77,69,8,20,5,7,1,12,0,20,0,2,0,93.51,98.7,100.0,100.0,89.61,0.0,100.0,0.0,0.0
2025-04-22,sp500,500,490,10,123,6,36,3,6,63,9,122,2,0,36.0,25.4,23.65,30.66,15.83,29.66,28.66,2.0,39.68
2025-04-23,all,4102,2886,1078,931,331,334,38,200,1344,319,1557,15,13,50.8,29.89,24.42,24.02,12.61,22.65,20.76,3.21,53.39
2025-04-23,nasdaq,2961,2088,749,659,222,288,29,184,1086,281,1216,14,12,53.07,32.61,26.18,24.47,13.19,18.78,20.82,3.57,56.83
2025-04-23,r2000,1893,1339,506,447,165,139,15,71,571,133,683,7,3,50.05,26.89,21.55,22.47,10.35,28.9,19.61,2.77,48.72
2025-04-23,scan,81,48,33,22,17,4,1,15,0,23,0,1,0,90.12,97.53,100.0,100.0,91.36,0.0,100.0,0.0,0.0
2025-04-23,sp500,500,371,127,132,56,35,3,5,56,8,124,1,0,50.6,31.0,27.45,31.26,16.63,29.06,28.86,2.4,39.68
2025-04-24,all,4102,3100,883,708,276,310,45,195,1301,400,1245,18,18,66.58,38.92,29.59,26.65,13.94,20.36,22.58,4.01,53.05
2025-04-24,nasdaq,2961,2159,697,494,208,244,37,179,1049,350,991,14,17,66.73,41.05,31.2,26.64,14.7,17.1,22.15,4.4,56.35
2025-04-24,r2000,1893,1511,347,342,113,140,19,68,555,159,539,11,5,67.46,36.0,26.43,25.04,11.52,26.15,21.76,3.2,48.89
2025-04-24,scan,72,53,19,12,5,2,0,10,1,31,0,2,0,95.83,98.61,100.0,100.0,93.06,0.0,100.0,0.0,0.0
2025-04-24,sp500,500,408,91,100,36,36,5,6,50,21,72,3,1,72.4,41.8,34.27,34.67,18.44,26.45,31.06,3.61,38.88
2025-04-25,all,4102,1915,2020,394,367,112,85,205,1299,403,1294,14,13,69.45,39.68,30.8,26.34,15.5,20.18,22.35,3.93,53.54
2025-04-25,nasdaq,2961,1394,1421,296,275,91,73,189,1051,351,1016,10,13,69.99,42.21,32.73,26.2,16.4,17.21,21.75,4.37,56.68
2025-04-25,r2000,1893,886,956,156,166,50,41,69,545,157,558,6,3,69.84,36.53,27.48,24.28,12.89,26.04,21.38,2.82,49.76
2025-04-25,scan,81,48,32,12,4,5,0,12,1,36,0,3,0,98.77,100.0,100.0,100.0,97.53,0.0,100.0,0.0,0.0
2025-04-25,sp500,500,215,283,45,54,7,7,6,53,20,86,4,1,70.4,42.0,34.4,35.87,19.4,25.45,32.06,3.81,38.68
2025-04-28,all,4103,2222,1724,507,340,112,61,200,1311,537,1045,11,18,72.81,42.24,32.75,27.14,17.25,19.48,22.92,4.16,53.44
2025-04-28,nasdaq,2962,1504,1325,382,257,101,59,184,1057,460,832,10,17,72.0,44.13,34.4,26.85,18.28,16.7,22.19,4.58,56.53
2025-04-28,r2000,1893,1071,760,245,147,52,20,68,558,226,434,7,8,75.04,39.76,29.9,25.64,14.95,24.8,22.25,3.31,49.65
2025-04-28,scan,90,57,33,10,10,1,1,12,2,43,0,3,0,97.78,97.78,100.0,100.0,93.33,0.0,100.0,0.0,0.0
2025-04-28,sp500,500,338,161,58,39,0,0,5,52,29,65,2,0,76.2,44.8,36.6,36.07,20.6,24.65,32.67,3.41,39.28
2025-04-29,all,4103,2384,1550,555,348,121,75,206,1295,535,1003,19,22,76.24,46.02,35.91,27.85,19.49,18.57,23.4,4.44,53.59
2025-04-29,nasdaq,2962,1611,1202,395,259,107,62,190,1057,458,824,14,18,74.58,46.95,37.41,27.64,20.47,15.89,22.72,4.91,56.49
2025-04-29,r2000,1893,1193,651,291,161,56,39,73,544,213,405,7,13,79.96,45.05,33.74,26.34,17.06,23.85,22.87,3.47,49.81
2025-04-29,scan,98,84,14,15,3,4,1,12,2,46,0,8,0,98.98,98.98,100.0,100.0,98.98,0.0,100.0,0.0,0.0
2025-04-29,sp500,500,373,126,66,38,7,4,5,50,31,46,5,1,83.8,51.6,42.0,37.68,23.2,23.25,33.47,4.21,39.08
2025-04-30,all,4103,1719,2228,672,592,162,145,203,1240,495,1078,22,26,74.78,45.19,36.37,27.21,21.56,18.9,22.83,4.34,53.93
2025-04-30,nasdaq,2962,1222,1605,432,396,144,97,189,996,427,882,16,24,73.26,46.27,37.95,26.88,22.8,16.58,22.14,4.69,56.6
2025-04-30,r2000,1893,663,1185,277,339,76,87,71,545,187,456,6,10,76.85,42.77,33.63,25.31,19.17,24.23,22.06,3.25,50.46
2025-04-30,scan,115,69,46,28,14,3,4,15,1,49,0,6,0,100.0,100.0,100.0,100.0,99.13,0.0,100.0,0.0,0.0
2025-04-30,sp500,500,314,184,156,82,6,13,5,44,33,43,8,0,83.6,53.0,44.0,37.68,25.4,23.25,33.27,4.41,39.08
2025-05-01,all,4104,2192,1764,641,485,173,98,199,1216,572,939,21,32,76.38,47.76,38.93,27.88,23.12,18.13,23.19,4.67,54.01
2025-05-01,nasdaq,2963,1567,1275,436,321,135,65,187,981,488,793,16,24,74.63,48.99,40.51,27.75,24.77,15.99,22.49,5.23,56.29
2025-05-01,r2000,1893,1085,746,340,223,81,50,68,534,221,359,8,12,79.28,46.72,36.55,25.8,20.23,23.14,22.44,3.36,51.06
2025-05-01,scan,116,63,53,18,13,8,1,12,2,63,0,6,0,99.14,99.14,100.0,100.0,99.14,0.0,100.0,0.0,0.0
2025-05-01,sp500,500,219,280,78,85,19,14,6,42,47,39,5,3,80.8,53.4,43.6,39.28,25.4,21.84,34.27,5.01,38.88
2025-05-02,all,4104,3123,812,788,252,376,62,228,1108,553,935,35,11,82.33,57.62,48.74,31.32,26.49,15.36,25.43,5.86,53.34
2025-05-02,nasdaq,2963,2117,696,546,203,306,50,209,914,471,788,22,9,79.63,57.36,49.25,30.92,28.46,13.55,24.56,6.32,55.56
2025-05-02,r2000,1893,1592,252,425,95,203,23,84,462,227,356,14,3,86.63,58.99,48.73,29.75,23.94,19.84,25.15,4.61,50.41
2025-05-02,scan,128,110,17,26,7,18,4,15,1,42,1,4,0,100.0,100.0,100.0,100.0,99.22,0.0,100.0,0.0,0.0
2025-05-02,sp500,500,458,42,101,22,23,5,5,34,40,36,10,1,90.2,68.2,58.8,44.89,29.4,17.03,38.08,6.81,38.08
2025-05-05,all,4106,1295,2659,384,507,76,145,212,1202,448,1081,29,30,77.27,54.72,46.54,30.4,28.26,16.09,24.99,5.37,53.55
2025-05-05,nasdaq,2965,968,1871,294,364,64,120,196,984,385,882,21,24,75.06,54.46,47.39,30.15,30.49,14.17,24.16,5.92,55.74
2025-05-05,r2000,1893,500,1348,184,286,27,83,77,520,178,450,13,10,81.13,54.39,45.0,28.15,25.52,20.87,24.17,3.96,51.0
2025-05-05,scan,144,73,70,14,9,4,1,12,5,39,3,0,0,99.31,99.31,100.0,100.0,99.31,0.0,100.0,0.0,0.0
2025-05-05,sp500,500,196,301,36,52,0,9,5,37,32,51,6,1,83.8,67.4,57.0,44.29,30.6,17.64,37.88,6.41,38.08
2025-05-06,all,4106,1278,2658,413,693,109,343,206,1260,455,1170,20,60,68.41,49.61,43.11,29.07,30.29,16.96,24.19,4.85,53.99
